415000,79.62
416660,79.62
418320,79.69
419980,79.69
421640,79.75
423300,79.75
424960,79.75
426620,79.75
428280,79.75
429940,79.75
431600,79.75
433260,79.75
434920,79.75
436580,79.75
438240,79.75
439900,79.75
441560,79.75
443220,79.75
444880,79.81
446540,79.75
448200,79.81
449860,79.81
451520,79.81
453180,79.81
454840,79.81
456500,79.81
458160,79.81
459820,79.81
461480,79.81
463140,79.81
464800,79.81
466460,79.81
468120,79.81
469780,79.81
471440,79.87
473100,79.94
474760,79.94
476420,79.94
478080,79.94
479740,79.87
481400,79.94
483060,79.94
484720,79.94
486380,79.94
488040,79.94
489700,79.94
491360,80.00
493020,80.00
494680,80.00
496340,80.00
498000,80.00
499660,80.00
501320,80.00
502980,80.00
504640,80.00
506300,80.00
507960,80.00
509620,80.06
511280,80.06
512940,80.06
514600,80.06
516260,80.06
517920,80.06
519580,80.12
521240,80.12
522900,80.06
524560,79.94
526220,79.62
527880,79.25
529540,78.81
531200,78.37
532860,77.81
534520,77.25
536180,76.62
537840,76.00
539500,75.37
541160,74.75
542820,74.12
544479,73.50
546139,72.81
547799,72.19
549458,71.56
551117,70.94
552776,70.37
554435,69.75
556094,69.12
557753,68.56
559412,68.00
561071,67.44
562730,66.81
564389,66.31
566048,65.75
567707,65.25
569366,64.75
571025,64.25
572684,63.75
574343,63.25
576002,62.81
577661,62.31
579320,61.88
580979,61.44
582638,61.00
584297,60.56
585956,60.19
587615,59.75
589274,59.38
590932,58.94
592592,58.56
594251,58.19
595910,57.81
597568,57.50
599227,57.13
600886,56.81
602545,56.44
604204,56.13
605863,55.81
607522,55.50
609180,55.19
610839,54.88
612497,54.56
614156,54.31
615814,54.00
617472,53.69
619130,53.44
620788,53.19
622446,52.94
624104,52.69
625762,52.44
627420,52.19
629078,51.94
630736,51.75
632394,51.50
634052,51.31
635710,51.06
637368,50.88
639026,50.63
640684,50.44
642342,50.25
644000,50.00
645658,49.81
647316,49.63
648974,49.44
650632,49.25
652290,49.06
653948,48.94
655606,48.75
657264,48.56
658922,48.38
660580,48.25
662238,48.06
663896,47.94
665554,47.75
667212,47.63
668870,47.50
670528,47.31
672186,47.19
673844,47.06
675502,46.94
677160,46.81
678818,46.69
680476,46.50
682134,46.38
683792,46.25
685450,46.13
687108,46.00
688766,45.88
690424,45.75
692082,45.69
693740,45.56
695398,45.44
697056,45.31
698714,45.25
700372,45.13
702030,45.06
703688,44.94
705346,44.81
707004,44.69
708662,44.63
710320,44.50
711978,44.44
713636,44.31
715294,44.25
716952,44.13
718610,44.06
720268,44.00
721926,43.88
723584,43.81
725242,43.75
726900,43.63
728558,43.56
730216,43.50
731874,43.44
733532,43.31
735190,43.25
736848,43.19
738506,43.13
740164,43.06
741822,42.94
743480,42.88
745138,42.81
746796,42.75
748454,42.69
750112,42.63
751770,42.56
753428,42.50
755086,42.44
756744,42.38
758402,42.31
760060,42.25
761718,42.19
763376,42.13
765034,42.06
766692,42.00
768350,41.94
770008,41.94
771666,41.88
773324,41.81
774982,41.75
776640,41.69
778298,41.63
779956,41.56
781614,41.56
783272,41.50
784930,41.44
786588,41.38
788246,41.38
789904,41.31
791562,41.25
793220,41.25
794878,41.19
796536,41.13
798194,41.06
799852,41.06
801510,41.00
803168,40.94
804826,40.94
806484,40.88
808142,40.88
809800,40.81
811458,40.75
813116,40.75
814774,40.69
816432,40.69
818090,40.63
819748,40.63
821406,40.56
823064,40.50
824722,40.50
826380,40.44
828038,40.44
829696,40.38
831354,40.38
833012,40.31
834670,40.31
836328,40.25
837986,40.25
839644,40.19
841302,40.19
842960,40.13
844618,40.06
846276,40.06
847934,40.00
849592,40.00
851250,40.00
852908,39.94
854566,39.94
856224,39.88
857882,39.88
859540,39.81
861198,39.81
862856,39.81
864514,39.75
866172,39.75
867830,39.69
869488,39.69
871146,39.69
872804,39.63
874462,39.63
876120,39.63
877778,39.56
879436,39.56
881094,39.50
882752,39.50
884410,39.50
886068,39.44
887726,39.44
889384,39.44
891042,39.38
892700,39.38
894358,39.38
896016,39.31
897674,39.31
899332,39.31
900990,39.25
902648,39.25
904306,39.25
905964,39.19
907622,39.19
909280,39.19
910938,39.13
912596,39.13
914254,39.13
915912,39.06
917570,39.06
919228,39.06
920886,39.06
922544,39.00
924202,39.00
925860,39.00
927518,39.00
929176,38.94
930834,38.94
932492,38.94
934150,38.88
935808,38.88
937466,38.88
939124,38.88
940782,38.88
942440,38.88
944098,38.81
945756,38.81
947414,38.81
949072,38.81
950730,38.81
952388,38.75
954046,38.75
955704,38.75
957362,38.75
959020,38.69
960678,38.69
962336,38.69
963994,38.69
965652,38.69
967310,38.69
968968,38.69
970626,38.63
972284,38.63
973942,38.63
975600,38.63
977258,38.63
978916,38.56
980574,38.56
982232,38.56
983890,38.56
985548,38.56
987206,38.56
988864,38.50
990522,38.50
992180,38.50
993838,38.50
995496,38.50
997154,38.50
998812,38.44
1000470,38.44
1002128,38.44
1003786,38.44
1005444,38.44
1007102,38.44
1008760,38.38
1010418,38.38
1012076,38.38
1013734,38.38
1015392,38.38
1017050,38.38
1018708,38.38
1020366,38.38
1022024,38.31
1023682,38.31
1025340,38.31
1026998,38.31
1028656,38.31
1030314,38.31
1031972,38.31
1033630,38.31
1035288,38.25
1036946,38.25
1038604,38.25
1040262,38.25
1041920,38.25
1043578,38.25
1045236,38.25
1046894,38.19
1048552,38.19
1050210,38.19
1051868,38.19
1053526,38.19
1055184,38.19
1056842,38.19
1058500,38.19
1060158,38.19
1061816,38.19
1063474,38.13
1065132,38.13
1066790,38.13
1068448,38.13
1070106,38.13
1071764,38.13
1073422,38.13
1075080,38.13
1076738,38.13
1078396,38.13
1080054,38.13
1081712,38.13
1083370,38.13
1085028,38.06
1086686,38.06
1088344,38.06
1090002,38.06
1091660,38.06
1093318,38.06
1094976,38.06
1096634,38.06
1098292,38.06
1099950,38.06
1101608,38.06
1103266,38.06
1104924,38.06
1106582,38.06
1108240,38.00
1109898,38.00
1111556,38.00
1113214,38.00
1114872,38.00
1116530,38.00
1118188,38.00
1119846,38.00
1121504,38.00
1123162,38.00
1124820,38.00
1126478,38.00
1128136,38.00
1129794,38.00
1131452,38.00
1133110,37.94
1134768,37.94
1136426,37.94
1138084,37.94
1139742,37.94
1141400,37.94
1143058,37.94
1144716,37.94
1146374,37.94
1148032,37.94
1149690,37.94
1151348,37.94
1153006,37.94
1154664,37.94
1156322,37.94
1157980,37.94
1159638,37.94
1161296,37.94
1162954,37.94
1164612,37.94
1166270,37.94
1167928,37.88
1169586,37.88
1171244,37.88
1172902,37.88
1174560,37.88
1176218,37.88
1177876,37.88
1179534,37.88
1181192,37.88
1182850,37.88
1184508,37.88
1186166,37.88
1187824,37.88
1189482,37.88
1191140,37.88
1192798,37.88
1194456,37.88
1196114,37.88
1197772,37.88
1199430,37.88
1201088,37.88
1202746,37.81
1204404,37.88
1206062,37.88
1207720,37.81
1209378,37.81
1211036,37.81
1212694,37.81
1214352,37.81
1216010,37.81
1217668,37.81
1219326,37.81
1220984,37.81
1222642,37.81
1224300,37.81
1225958,37.81
1227616,37.81
1229274,37.81
1230932,37.81
1232590,37.81
1234248,37.81
1235906,37.81
1237564,37.81
1239222,37.81
1240880,37.81
